Datetime,Hour,PM2_5,AQI
2020-06-02 01:00:00,1,11.12096881866455,Very Good
2020-06-02 02:00:00,2,11.024004936218262,Very Good
2020-06-02 03:00:00,3,9.922990798950195,Very Good
2020-06-02 04:00:00,4,7.851150512695312,Very Good
2020-06-02 05:00:00,5,6.528429985046387,Very Good
2020-06-02 06:00:00,6,6.018260002136231,Very Good
2020-06-02 07:00:00,7,6.152381420135498,Very Good
2020-06-02 08:00:00,8,6.793334484100342,Very Good
2020-06-02 09:00:00,9,6.062770843505859,Very Good
2020-06-02 10:00:00,10,6.709743499755859,Very Good
2020-06-02 11:00:00,11,5.806805610656738,Very Good
2020-06-02 12:00:00,12,5.723240852355957,Very Good
2020-06-02 13:00:00,13,6.080219745635986,Very Good
2020-06-02 14:00:00,14,5.033123016357422,Very Good
2020-06-02 15:00:00,15,4.226402282714844,Very Good
2020-06-02 16:00:00,16,4.821028709411621,Very Good
2020-06-02 17:00:00,17,5.523917198181152,Very Good
2020-06-02 18:00:00,18,6.757713794708252,Very Good
2020-06-02 19:00:00,19,6.02584981918335,Very Good
2020-06-02 20:00:00,20,15.2079496383667,Very Good
2020-06-02 21:00:00,21,13.281320571899414,Very Good
2020-06-02 22:00:00,22,15.383901596069336,Very Good
2020-06-02 23:00:00,23,16.226167678833008,Very Good
2020-06-03 00:00:00,0,12.336098670959473,Very Good
2020-06-03 01:00:00,1,9.757104873657228,Very Good
2020-06-03 02:00:00,2,9.445097923278809,Very Good
2020-06-03 03:00:00,3,8.838467597961426,Very Good
2020-06-03 04:00:00,4,6.86598014831543,Very Good
2020-06-03 05:00:00,5,7.445813179016113,Very Good
2020-06-03 06:00:00,6,7.593047618865967,Very Good
2020-06-03 07:00:00,7,7.740355014801025,Very Good
2020-06-03 08:00:00,8,7.802968978881836,Very Good
2020-06-03 09:00:00,9,7.8835015296936035,Very Good
2020-06-03 10:00:00,10,7.912343502044678,Very Good
2020-06-03 11:00:00,11,6.520542621612549,Very Good
2020-06-03 12:00:00,12,6.463865280151367,Very Good
2020-06-03 13:00:00,13,6.162506580352783,Very Good
2020-06-03 14:00:00,14,5.922465324401856,Very Good
2020-06-03 15:00:00,15,13.721514701843262,Very Good
2020-06-03 16:00:00,16,8.804588317871094,Very Good
2020-06-03 17:00:00,17,9.6406831741333,Very Good
2020-06-03 18:00:00,18,7.344491004943848,Very Good
2020-06-03 19:00:00,19,9.648467063903809,Very Good
2020-06-03 20:00:00,20,12.72319793701172,Very Good
2020-06-03 21:00:00,21,18.46846389770508,Very Good
2020-06-03 22:00:00,22,29.49825668334961,Good
2020-06-03 23:00:00,23,23.773120880126957,Very Good
2020-06-04 00:00:00,0,18.37044715881348,Very Good
2020-06-04 01:00:00,1,15.713213920593262,Very Good
2020-06-04 02:00:00,2,11.980507850646973,Very Good
2020-06-04 03:00:00,3,9.740251541137695,Very Good
2020-06-04 04:00:00,4,9.424298286437988,Very Good
2020-06-04 05:00:00,5,8.936515808105469,Very Good
2020-06-04 06:00:00,6,8.97758960723877,Very Good
2020-06-04 07:00:00,7,9.690434455871582,Very Good
2020-06-04 08:00:00,8,9.225810050964355,Very Good
2020-06-04 09:00:00,9,9.250642776489258,Very Good
2020-06-04 10:00:00,10,12.936171531677246,Very Good
2020-06-04 11:00:00,11,14.618185997009276,Very Good
2020-06-04 12:00:00,12,9.100357055664062,Very Good
2020-06-04 13:00:00,13,10.827935218811035,Very Good
2020-06-04 14:00:00,14,12.519624710083008,Very Good
2020-06-04 15:00:00,15,9.893389701843262,Very Good
2020-06-04 16:00:00,16,9.035859107971191,Very Good
2020-06-04 17:00:00,17,6.71212100982666,Very Good
2020-06-04 18:00:00,18,9.451671600341797,Very Good
2020-06-04 19:00:00,19,11.452951431274414,Very Good
2020-06-04 20:00:00,20,15.358199119567873,Very Good
2020-06-04 21:00:00,21,17.905364990234375,Very Good
2020-06-04 22:00:00,22,17.638179779052734,Very Good
2020-06-04 23:00:00,23,16.910062789916992,Very Good
2020-06-05 00:00:00,0,11.07765769958496,Very Good
2020-06-05 01:00:00,1,9.491310119628906,Very Good
2020-06-05 02:00:00,2,9.928071022033691,Very Good
2020-06-05 03:00:00,3,8.124506950378418,Very Good
2020-06-05 04:00:00,4,6.597900867462158,Very Good
2020-06-05 05:00:00,5,7.172008991241455,Very Good
2020-06-05 06:00:00,6,8.473786354064941,Very Good
2020-06-05 07:00:00,7,8.556479454040527,Very Good
2020-06-05 08:00:00,8,6.677199840545654,Very Good
2020-06-05 09:00:00,9,11.078595161437988,Very Good
2020-06-05 10:00:00,10,10.163887977600098,Very Good
2020-06-05 11:00:00,11,8.066329002380371,Very Good
2020-06-05 12:00:00,12,6.550650119781494,Very Good
2020-06-05 13:00:00,13,4.952460765838623,Very Good
2020-06-05 14:00:00,14,4.10398006439209,Very Good
2020-06-05 15:00:00,15,4.600358486175537,Very Good
2020-06-05 16:00:00,16,7.777536392211914,Very Good
2020-06-05 17:00:00,17,5.626634120941162,Very Good
2020-06-05 18:00:00,18,8.673126220703125,Very Good
2020-06-05 19:00:00,19,8.967355728149414,Very Good
2020-06-05 20:00:00,20,9.846691131591797,Very Good
2020-06-05 21:00:00,21,10.065401077270508,Very Good
2020-06-05 22:00:00,22,9.575037002563477,Very Good
2020-06-05 23:00:00,23,17.29128646850586,Very Good
2020-06-06 00:00:00,0,14.661359786987305,Very Good
2020-06-06 01:00:00,1,9.57668399810791,Very Good
2020-06-06 02:00:00,2,12.357247352600098,Very Good
2020-06-06 03:00:00,3,10.81183624267578,Very Good
2020-06-06 04:00:00,4,10.900968551635742,Very Good
2020-06-06 05:00:00,5,10.89858627319336,Very Good
2020-06-06 06:00:00,6,8.641858100891113,Very Good
2020-06-06 07:00:00,7,8.584232330322266,Very Good
2020-06-06 08:00:00,8,9.389842987060549,Very Good
2020-06-06 09:00:00,9,9.574257850646973,Very Good
2020-06-06 10:00:00,10,8.249080657958984,Very Good
2020-06-06 11:00:00,11,8.149063110351562,Very Good
2020-06-06 12:00:00,12,7.280128479003906,Very Good
2020-06-06 13:00:00,13,8.444605827331543,Very Good
2020-06-06 14:00:00,14,8.794554710388184,Very Good
2020-06-06 15:00:00,15,8.594508171081543,Very Good
2020-06-06 16:00:00,16,9.096600532531738,Very Good
2020-06-06 17:00:00,17,6.288787364959717,Very Good
2020-06-06 18:00:00,18,9.722771644592283,Very Good
2020-06-06 19:00:00,19,10.542244911193848,Very Good
2020-06-06 20:00:00,20,11.11712646484375,Very Good
2020-06-06 21:00:00,21,11.743741989135742,Very Good
2020-06-06 22:00:00,22,23.91587448120117,Very Good
2020-06-06 23:00:00,23,18.57096290588379,Very Good
2020-06-07 00:00:00,0,13.534489631652832,Very Good
2020-06-07 01:00:00,1,12.59941864013672,Very Good
2020-06-07 02:00:00,2,11.922136306762695,Very Good
2020-06-07 03:00:00,3,9.093620300292969,Very Good
2020-06-07 04:00:00,4,7.349821090698242,Very Good
2020-06-07 05:00:00,5,7.8225417137146,Very Good
2020-06-07 06:00:00,6,7.99338960647583,Very Good
2020-06-07 07:00:00,7,6.802867889404297,Very Good
2020-06-07 08:00:00,8,8.720152854919434,Very Good
2020-06-07 09:00:00,9,8.151664733886719,Very Good
2020-06-07 10:00:00,10,8.191551208496094,Very Good
2020-06-07 11:00:00,11,9.333359718322754,Very Good
2020-06-07 12:00:00,12,8.531288146972656,Very Good
2020-06-07 13:00:00,13,9.02710247039795,Very Good
2020-06-07 14:00:00,14,7.979302883148193,Very Good
2020-06-07 15:00:00,15,5.6542744636535645,Very Good
2020-06-07 16:00:00,16,4.242005348205566,Very Good
2020-06-07 17:00:00,17,5.159580230712891,Very Good
2020-06-07 18:00:00,18,5.001513957977295,Very Good
2020-06-07 19:00:00,19,5.528049945831299,Very Good
2020-06-07 20:00:00,20,8.877835273742676,Very Good
2020-06-07 21:00:00,21,10.410898208618164,Very Good
2020-06-07 22:00:00,22,18.11141014099121,Very Good
2020-06-07 23:00:00,23,18.562143325805664,Very Good
2020-06-08 00:00:00,0,21.72717666625977,Very Good
2020-06-08 01:00:00,1,13.660841941833496,Very Good
2020-06-08 02:00:00,2,16.230674743652344,Very Good
2020-06-08 03:00:00,3,20.447237014770508,Very Good
2020-06-08 04:00:00,4,16.71783447265625,Very Good
2020-06-08 05:00:00,5,10.31126880645752,Very Good
2020-06-08 06:00:00,6,8.858186721801758,Very Good
2020-06-08 07:00:00,7,7.918381214141846,Very Good
2020-06-08 08:00:00,8,6.773549556732178,Very Good
2020-06-08 09:00:00,9,11.90175724029541,Very Good
2020-06-08 10:00:00,10,9.35925006866455,Very Good
2020-06-08 11:00:00,11,10.55825138092041,Very Good
2020-06-08 12:00:00,12,9.628684043884276,Very Good
2020-06-08 13:00:00,13,6.7202630043029785,Very Good
2020-06-08 14:00:00,14,5.122793197631836,Very Good
2020-06-08 15:00:00,15,4.855905055999756,Very Good
2020-06-08 16:00:00,16,4.818024158477783,Very Good
2020-06-08 17:00:00,17,6.405454158782959,Very Good
2020-06-08 18:00:00,18,6.036283016204834,Very Good
2020-06-08 19:00:00,19,6.938908100128174,Very Good
2020-06-08 20:00:00,20,8.371647834777832,Very Good
2020-06-08 21:00:00,21,10.059369087219238,Very Good
2020-06-08 22:00:00,22,8.047659873962402,Very Good
2020-06-08 23:00:00,23,14.9855375289917,Very Good
2020-06-09 00:00:00,0,9.707090377807615,Very Good
2020-06-09 01:00:00,1,10.685672760009766,Very Good
2020-06-09 02:00:00,2,10.26442050933838,Very Good
2020-06-09 03:00:00,3,7.643704891204834,Very Good
2020-06-09 04:00:00,4,7.157569408416748,Very Good
2020-06-09 05:00:00,5,7.081797122955322,Very Good
2020-06-09 06:00:00,6,5.3134074211120605,Very Good
2020-06-09 07:00:00,7,4.262155055999756,Very Good
2020-06-09 08:00:00,8,5.065504550933838,Very Good
2020-06-09 09:00:00,9,4.989974021911621,Very Good
2020-06-09 10:00:00,10,4.954773426055908,Very Good
2020-06-09 11:00:00,11,7.3361382484436035,Very Good
2020-06-09 12:00:00,12,6.227426052093506,Very Good
2020-06-09 13:00:00,13,6.169673442840576,Very Good
2020-06-09 14:00:00,14,5.793975830078125,Very Good
2020-06-09 15:00:00,15,5.616235256195068,Very Good
2020-06-09 16:00:00,16,6.237439155578613,Very Good
2020-06-09 17:00:00,17,7.720404624938965,Very Good
2020-06-09 18:00:00,18,8.18642807006836,Very Good
2020-06-09 19:00:00,19,10.457788467407228,Very Good
2020-06-09 20:00:00,20,9.106000900268556,Very Good
2020-06-09 21:00:00,21,7.562142372131348,Very Good
2020-06-09 22:00:00,22,7.5138349533081055,Very Good
2020-06-09 23:00:00,23,7.416350364685059,Very Good
2020-06-10 00:00:00,0,5.464603424072266,Very Good
2020-06-10 01:00:00,1,5.142197132110596,Very Good
2020-06-10 02:00:00,2,4.927943229675293,Very Good
2020-06-10 03:00:00,3,3.649246454238892,Very Good
2020-06-10 04:00:00,4,3.092154264450073,Very Good
2020-06-10 05:00:00,5,4.784305095672607,Very Good
2020-06-10 06:00:00,6,5.793277740478516,Very Good
2020-06-10 07:00:00,7,4.460178852081299,Very Good
2020-06-10 08:00:00,8,4.122174739837647,Very Good
2020-06-10 09:00:00,9,4.253637790679932,Very Good
2020-06-10 10:00:00,10,6.836158752441406,Very Good
2020-06-10 11:00:00,11,5.984109878540039,Very Good
2020-06-10 12:00:00,12,4.631800174713135,Very Good
2020-06-10 13:00:00,13,3.863237142562866,Very Good
2020-06-10 14:00:00,14,3.003369808197021,Very Good
2020-06-10 15:00:00,15,2.9627301692962646,Very Good
2020-06-10 16:00:00,16,7.979761600494385,Very Good
2020-06-10 17:00:00,17,9.403054237365724,Very Good
2020-06-10 18:00:00,18,9.2838773727417,Very Good
2020-06-10 19:00:00,19,8.42920207977295,Very Good
2020-06-10 20:00:00,20,8.399125099182129,Very Good
2020-06-10 21:00:00,21,11.723283767700195,Very Good
2020-06-10 22:00:00,22,14.396391868591309,Very Good
2020-06-10 23:00:00,23,18.297590255737305,Very Good
2020-06-11 00:00:00,0,13.602248191833496,Very Good
2020-06-11 01:00:00,1,13.451048851013184,Very Good
2020-06-11 02:00:00,2,12.193620681762695,Very Good
2020-06-11 03:00:00,3,11.221097946166992,Very Good
2020-06-11 04:00:00,4,9.19363021850586,Very Good
2020-06-11 05:00:00,5,7.2001166343688965,Very Good
2020-06-11 06:00:00,6,6.585549354553223,Very Good
2020-06-11 07:00:00,7,5.498639583587647,Very Good
2020-06-11 08:00:00,8,7.477886199951172,Very Good
2020-06-11 09:00:00,9,8.086409568786621,Very Good
2020-06-11 10:00:00,10,6.675290107727051,Very Good
2020-06-11 11:00:00,11,6.601474761962891,Very Good
2020-06-11 12:00:00,12,6.3461456298828125,Very Good
2020-06-11 13:00:00,13,6.156150341033936,Very Good
2020-06-11 14:00:00,14,5.8994340896606445,Very Good
2020-06-11 15:00:00,15,5.710437297821045,Very Good
2020-06-11 16:00:00,16,5.558194160461426,Very Good
2020-06-11 17:00:00,17,5.593734264373779,Very Good
2020-06-11 18:00:00,18,5.978549003601074,Very Good
2020-06-11 19:00:00,19,6.751992225646973,Very Good
2020-06-11 20:00:00,20,7.641351699829102,Very Good
2020-06-11 21:00:00,21,8.065328598022461,Very Good
2020-06-11 22:00:00,22,6.212092876434326,Very Good
2020-06-11 23:00:00,23,10.343884468078612,Very Good
2020-06-12 00:00:00,0,17.600812911987305,Very Good
2020-06-12 01:00:00,1,13.55205249786377,Very Good
2020-06-12 02:00:00,2,7.759596347808838,Very Good
2020-06-12 03:00:00,3,6.046290874481201,Very Good
2020-06-12 04:00:00,4,6.477835655212402,Very Good
2020-06-12 05:00:00,5,4.034284114837647,Very Good
2020-06-12 06:00:00,6,4.161064147949219,Very Good
2020-06-12 07:00:00,7,4.102743625640869,Very Good
2020-06-12 08:00:00,8,4.209442138671875,Very Good
2020-06-12 09:00:00,9,8.990605354309082,Very Good
2020-06-12 10:00:00,10,6.967158794403076,Very Good
2020-06-12 11:00:00,11,5.155727863311768,Very Good
2020-06-12 12:00:00,12,5.089279651641846,Very Good
2020-06-12 13:00:00,13,6.7814459800720215,Very Good
2020-06-12 14:00:00,14,5.8788604736328125,Very Good
2020-06-12 15:00:00,15,6.564596176147461,Very Good
2020-06-12 16:00:00,16,16.214284896850586,Very Good
2020-06-12 17:00:00,17,17.851604461669922,Very Good
2020-06-12 18:00:00,18,5.867166042327881,Very Good
2020-06-12 19:00:00,19,10.27129077911377,Very Good
2020-06-12 20:00:00,20,10.146724700927734,Very Good
2020-06-12 21:00:00,21,14.297764778137209,Very Good
2020-06-12 22:00:00,22,17.108642578125,Very Good
2020-06-12 23:00:00,23,17.03673553466797,Very Good
2020-06-13 00:00:00,0,15.321725845336914,Very Good
2020-06-13 01:00:00,1,10.51645278930664,Very Good
2020-06-13 02:00:00,2,8.61227035522461,Very Good
2020-06-13 03:00:00,3,6.100744724273682,Very Good
2020-06-13 04:00:00,4,6.599321365356445,Very Good
2020-06-13 05:00:00,5,7.129438877105713,Very Good
2020-06-13 06:00:00,6,7.743034839630127,Very Good
2020-06-13 07:00:00,7,7.113779544830322,Very Good
2020-06-13 08:00:00,8,8.48708438873291,Very Good
2020-06-13 09:00:00,9,7.971498966217041,Very Good
2020-06-13 10:00:00,10,8.06387996673584,Very Good
2020-06-13 11:00:00,11,7.303415298461914,Very Good
2020-06-13 12:00:00,12,7.195509433746338,Very Good
2020-06-13 13:00:00,13,8.315117835998535,Very Good
2020-06-13 14:00:00,14,6.061667919158936,Very Good
2020-06-13 15:00:00,15,5.453896999359131,Very Good
2020-06-13 16:00:00,16,4.907150745391846,Very Good
2020-06-13 17:00:00,17,3.4940035343170166,Very Good
2020-06-13 18:00:00,18,4.269484043121338,Very Good
2020-06-13 19:00:00,19,7.706449031829834,Very Good
2020-06-13 20:00:00,20,8.432209968566895,Very Good
2020-06-13 21:00:00,21,8.664523124694824,Very Good
2020-06-13 22:00:00,22,7.96275520324707,Very Good
2020-06-13 23:00:00,23,7.020401477813721,Very Good
2020-06-14 00:00:00,0,6.305925369262695,Very Good
2020-06-14 01:00:00,1,7.734775543212891,Very Good
2020-06-14 02:00:00,2,6.448607444763184,Very Good
2020-06-14 03:00:00,3,6.463840484619141,Very Good
2020-06-14 04:00:00,4,6.495006561279297,Very Good
2020-06-14 05:00:00,5,4.181132793426514,Very Good
2020-06-14 06:00:00,6,4.462603569030762,Very Good
2020-06-14 07:00:00,7,4.447775840759277,Very Good
2020-06-14 08:00:00,8,5.136467933654785,Very Good
2020-06-14 09:00:00,9,6.300248146057129,Very Good
2020-06-14 10:00:00,10,6.835973739624023,Very Good
2020-06-14 11:00:00,11,6.7681403160095215,Very Good
2020-06-14 12:00:00,12,8.67602825164795,Very Good
2020-06-14 13:00:00,13,8.470277786254883,Very Good
2020-06-14 14:00:00,14,6.288398742675781,Very Good
2020-06-14 15:00:00,15,6.899798393249512,Very Good
2020-06-14 16:00:00,16,6.6762471199035645,Very Good
2020-06-14 17:00:00,17,7.020334720611572,Very Good
2020-06-14 18:00:00,18,5.422564506530762,Very Good
2020-06-14 19:00:00,19,6.488544940948486,Very Good
2020-06-14 20:00:00,20,8.766443252563477,Very Good
2020-06-14 21:00:00,21,23.771955490112305,Very Good
2020-06-14 22:00:00,22,11.209342956542969,Very Good
2020-06-14 23:00:00,23,11.301724433898926,Very Good
2020-06-15 00:00:00,0,10.46640968322754,Very Good
2020-06-15 01:00:00,1,9.44545841217041,Very Good
2020-06-15 02:00:00,2,9.604009628295898,Very Good
2020-06-15 03:00:00,3,7.7460737228393555,Very Good
2020-06-15 04:00:00,4,5.874534130096436,Very Good
2020-06-15 05:00:00,5,6.546025276184082,Very Good
2020-06-15 06:00:00,6,4.982101917266846,Very Good
2020-06-15 07:00:00,7,7.003170013427734,Very Good
2020-06-15 08:00:00,8,6.373480796813965,Very Good
2020-06-15 09:00:00,9,5.857221603393555,Very Good
2020-06-15 10:00:00,10,7.6592888832092285,Very Good
2020-06-15 11:00:00,11,8.817115783691406,Very Good
2020-06-15 12:00:00,12,5.950584411621094,Very Good
2020-06-15 13:00:00,13,3.972426652908325,Very Good
2020-06-15 14:00:00,14,3.7455573081970215,Very Good
2020-06-15 15:00:00,15,3.5222086906433105,Very Good
2020-06-15 16:00:00,16,3.5248465538024902,Very Good
2020-06-15 17:00:00,17,2.9789528846740723,Very Good
2020-06-15 18:00:00,18,5.5829668045043945,Very Good
2020-06-15 19:00:00,19,5.382842063903809,Very Good
2020-06-15 20:00:00,20,5.448190212249756,Very Good
2020-06-15 21:00:00,21,6.4848222732543945,Very Good
2020-06-15 22:00:00,22,7.218146324157715,Very Good
2020-06-15 23:00:00,23,6.365736484527588,Very Good
2020-06-16 00:00:00,0,5.220318794250488,Very Good
2020-06-16 01:00:00,1,3.896221876144409,Very Good
2020-06-16 02:00:00,2,3.8938159942626953,Very Good
2020-06-16 03:00:00,3,3.1814465522766118,Very Good
2020-06-16 04:00:00,4,4.312562942504883,Very Good
2020-06-16 05:00:00,5,4.678989410400391,Very Good
2020-06-16 06:00:00,6,2.8696978092193604,Very Good
2020-06-16 07:00:00,7,3.2725679874420166,Very Good
2020-06-16 08:00:00,8,3.8618953227996826,Very Good
2020-06-16 09:00:00,9,3.936356782913208,Very Good
2020-06-16 10:00:00,10,4.573036670684815,Very Good
2020-06-16 11:00:00,11,3.07570743560791,Very Good
2020-06-16 12:00:00,12,4.524502754211426,Very Good
2020-06-16 13:00:00,13,4.729519844055176,Very Good
2020-06-16 14:00:00,14,3.900572061538696,Very Good
2020-06-16 15:00:00,15,4.514040946960449,Very Good
2020-06-16 16:00:00,16,2.234182596206665,Very Good
2020-06-16 17:00:00,17,2.1861586570739746,Very Good
2020-06-16 18:00:00,18,2.456470251083374,Very Good
2020-06-16 19:00:00,19,4.573672294616699,Very Good
2020-06-16 20:00:00,20,5.167413234710693,Very Good
2020-06-16 21:00:00,21,4.773876190185547,Very Good
2020-06-16 22:00:00,22,5.140843868255615,Very Good
2020-06-16 23:00:00,23,8.55980396270752,Very Good
2020-06-17 00:00:00,0,5.510890483856201,Very Good
2020-06-17 01:00:00,1,4.916868209838867,Very Good
2020-06-17 02:00:00,2,5.957381248474121,Very Good
2020-06-17 03:00:00,3,4.891489505767822,Very Good
2020-06-17 04:00:00,4,5.477214336395264,Very Good
2020-06-17 05:00:00,5,5.993747234344482,Very Good
2020-06-17 06:00:00,6,4.301522731781006,Very Good
2020-06-17 07:00:00,7,2.8077392578125,Very Good
2020-06-17 08:00:00,8,3.6729190349578857,Very Good
2020-06-17 09:00:00,9,6.01823616027832,Very Good
2020-06-17 10:00:00,10,4.586146354675293,Very Good
2020-06-17 11:00:00,11,8.610421180725098,Very Good
2020-06-17 12:00:00,12,4.2991943359375,Very Good
2020-06-17 13:00:00,13,4.945964336395264,Very Good
2020-06-17 14:00:00,14,4.892307758331299,Very Good
2020-06-17 15:00:00,15,6.755865573883057,Very Good
2020-06-17 16:00:00,16,5.198776245117188,Very Good
2020-06-17 17:00:00,17,3.4967522621154785,Very Good
2020-06-17 18:00:00,18,3.3009016513824463,Very Good
2020-06-17 19:00:00,19,3.345343828201294,Very Good
2020-06-17 20:00:00,20,8.327291488647461,Very Good
2020-06-17 21:00:00,21,8.490150451660156,Very Good
2020-06-17 22:00:00,22,8.080554008483887,Very Good
2020-06-17 23:00:00,23,7.859386444091797,Very Good
2020-06-18 00:00:00,0,7.918946743011475,Very Good
2020-06-18 01:00:00,1,7.695406913757324,Very Good
2020-06-18 02:00:00,2,5.858514785766602,Very Good
2020-06-18 03:00:00,3,8.661581039428711,Very Good
2020-06-18 04:00:00,4,6.056741714477539,Very Good
2020-06-18 05:00:00,5,5.542044162750244,Very Good
2020-06-18 06:00:00,6,4.373444080352783,Very Good
2020-06-18 07:00:00,7,6.317708492279053,Very Good
2020-06-18 08:00:00,8,6.3086771965026855,Very Good
2020-06-18 09:00:00,9,5.075514793395996,Very Good
2020-06-18 10:00:00,10,4.560476303100586,Very Good
2020-06-18 11:00:00,11,5.124545097351074,Very Good
2020-06-18 12:00:00,12,4.305445671081543,Very Good
2020-06-18 13:00:00,13,2.90567946434021,Very Good
2020-06-18 14:00:00,14,2.831162452697754,Very Good
2020-06-18 15:00:00,15,2.462195873260498,Very Good
2020-06-18 16:00:00,16,3.705114364624024,Very Good
2020-06-18 17:00:00,17,2.9194374084472656,Very Good
2020-06-18 18:00:00,18,3.547830581665039,Very Good
2020-06-18 19:00:00,19,4.031508445739746,Very Good
2020-06-18 20:00:00,20,5.994749069213867,Very Good
2020-06-18 21:00:00,21,5.970388412475586,Very Good
2020-06-18 22:00:00,22,5.640799522399902,Very Good
2020-06-18 23:00:00,23,6.26503324508667,Very Good
2020-06-19 00:00:00,0,5.698777198791504,Very Good
2020-06-19 01:00:00,1,4.271421909332275,Very Good
2020-06-19 02:00:00,2,2.5753538608551025,Very Good
2020-06-19 03:00:00,3,3.253781795501709,Very Good
2020-06-19 04:00:00,4,3.0425403118133545,Very Good
2020-06-19 05:00:00,5,3.561812162399292,Very Good
2020-06-19 06:00:00,6,2.8389759063720703,Very Good
2020-06-19 07:00:00,7,2.4367575645446777,Very Good
2020-06-19 08:00:00,8,3.165616512298584,Very Good
2020-06-19 09:00:00,9,3.757912635803223,Very Good
2020-06-19 10:00:00,10,5.009437561035156,Very Good
2020-06-19 11:00:00,11,3.495473861694336,Very Good
2020-06-19 12:00:00,12,3.711988687515259,Very Good
2020-06-19 13:00:00,13,2.7604243755340576,Very Good
2020-06-19 14:00:00,14,2.746018648147583,Very Good
2020-06-19 15:00:00,15,2.5108020305633545,Very Good
2020-06-19 16:00:00,16,2.4765307903289795,Very Good
2020-06-19 17:00:00,17,2.6111443042755127,Very Good
2020-06-19 18:00:00,18,3.0268094539642334,Very Good
2020-06-19 19:00:00,19,4.359308242797852,Very Good
2020-06-19 20:00:00,20,6.2535786628723145,Very Good
2020-06-19 21:00:00,21,4.244665622711182,Very Good
2020-06-19 22:00:00,22,5.061229705810547,Very Good
2020-06-19 23:00:00,23,4.940465450286865,Very Good
2020-06-20 00:00:00,0,3.245892286300659,Very Good
2020-06-20 01:00:00,1,4.877974987030029,Very Good
2020-06-20 02:00:00,2,4.002242565155029,Very Good
2020-06-20 03:00:00,3,4.623571872711182,Very Good
2020-06-20 04:00:00,4,4.513242721557617,Very Good
2020-06-20 05:00:00,5,5.194365978240967,Very Good
2020-06-20 06:00:00,6,3.458477258682251,Very Good
2020-06-20 07:00:00,7,4.440147399902344,Very Good
2020-06-20 08:00:00,8,3.8301870822906494,Very Good
2020-06-20 09:00:00,9,4.674077033996582,Very Good
2020-06-20 10:00:00,10,5.189254760742188,Very Good
2020-06-20 11:00:00,11,3.800232172012329,Very Good
2020-06-20 12:00:00,12,5.214937686920166,Very Good
2020-06-20 13:00:00,13,4.145045280456543,Very Good
2020-06-20 14:00:00,14,4.849411010742188,Very Good
2020-06-20 15:00:00,15,3.805593967437744,Very Good
2020-06-20 16:00:00,16,3.9206697940826416,Very Good
2020-06-20 17:00:00,17,3.289478063583374,Very Good
2020-06-20 18:00:00,18,5.867364406585693,Very Good
2020-06-20 19:00:00,19,8.401442527770996,Very Good
2020-06-20 20:00:00,20,6.928515434265137,Very Good
2020-06-20 21:00:00,21,7.477950572967529,Very Good
2020-06-20 22:00:00,22,10.857264518737791,Very Good
2020-06-20 23:00:00,23,9.17306137084961,Very Good
2020-06-21 00:00:00,0,7.379011631011963,Very Good
2020-06-21 01:00:00,1,4.890645980834961,Very Good
2020-06-21 02:00:00,2,3.810991764068604,Very Good
2020-06-21 03:00:00,3,3.783356666564941,Very Good
2020-06-21 04:00:00,4,3.636896371841431,Very Good
2020-06-21 05:00:00,5,2.887396812438965,Very Good
2020-06-21 06:00:00,6,2.936237335205078,Very Good
2020-06-21 07:00:00,7,2.909021139144897,Very Good
2020-06-21 08:00:00,8,2.9433271884918213,Very Good
2020-06-21 09:00:00,9,3.5479023456573486,Very Good
2020-06-21 10:00:00,10,6.508405208587647,Very Good
2020-06-21 11:00:00,11,5.571085453033447,Very Good
2020-06-21 12:00:00,12,5.6851115226745605,Very Good
2020-06-21 13:00:00,13,5.435331344604492,Very Good
2020-06-21 14:00:00,14,3.268798589706421,Very Good
2020-06-21 15:00:00,15,2.7770395278930664,Very Good
2020-06-21 16:00:00,16,3.9396932125091553,Very Good
2020-06-21 17:00:00,17,4.06032133102417,Very Good
2020-06-21 18:00:00,18,5.353672027587891,Very Good
2020-06-21 19:00:00,19,7.924244403839111,Very Good
2020-06-21 20:00:00,20,6.327147483825684,Very Good
2020-06-21 21:00:00,21,6.21821403503418,Very Good
2020-06-21 22:00:00,22,16.75701141357422,Very Good
2020-06-21 23:00:00,23,18.713638305664062,Very Good
2020-06-22 00:00:00,0,12.644497871398926,Very Good
2020-06-22 01:00:00,1,11.15658950805664,Very Good
2020-06-22 02:00:00,2,10.201623916625977,Very Good
2020-06-22 03:00:00,3,9.36620807647705,Very Good
2020-06-22 04:00:00,4,6.678394794464111,Very Good
2020-06-22 05:00:00,5,4.2110795974731445,Very Good
2020-06-22 06:00:00,6,6.576554775238037,Very Good
2020-06-22 07:00:00,7,6.199897289276123,Very Good
2020-06-22 08:00:00,8,6.91992712020874,Very Good
2020-06-22 09:00:00,9,6.212505340576172,Very Good
2020-06-22 10:00:00,10,6.267167091369629,Very Good
2020-06-22 11:00:00,11,6.168516635894775,Very Good
2020-06-22 12:00:00,12,6.047022819519043,Very Good
2020-06-22 13:00:00,13,5.155837059020996,Very Good
2020-06-22 14:00:00,14,5.636616230010986,Very Good
2020-06-22 15:00:00,15,8.548823356628418,Very Good
2020-06-22 16:00:00,16,7.08793306350708,Very Good
2020-06-22 17:00:00,17,6.049022674560547,Very Good
